Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
335/13:24:59;65.9;12871.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.007;38.2;38.2
335/13:25:00;65.9;12873.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.007;38.2;38.2
335/13:25:01;65.9;12873.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.007;38.2;38.2
335/13:25:02;65.9;12874.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.007;38.2;38.2
335/13:25:04;66.0;12876.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.85;0.007;38.2;38.2
335/13:25:05;66.0;12878.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:06;66.0;12878.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:07;66.0;12878.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:09;66.0;12882.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:10;66.0;12883.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:11;66.0;12883.8;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:12;66.0;12885.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.69;0.003;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:13;66.0;12887.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.87;0.008;38.2;38.2
335/13:25:14;66.0;12887.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.011;38.2;38.2
335/13:25:15;66.0;12889.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.011;38.2;38.2
335/13:25:16;66.0;12889.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.011;38.2;38.2
335/13:25:18;66.0;12890.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.011;38.2;38.2
335/13:25:19;66.0;12891.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:20;66.0;12891.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:21;66.0;12892.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:22;66.0;12892.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:23;66.0;12892.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:24;66.0;12893.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.88;0.011;38.2;38.2
335/13:25:25;66.0;12894.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.87;0.028;38.2;38.2
335/13:25:26;66.1;12895.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.87;0.028;38.2;38.2
335/13:25:27;66.1;12895.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.87;0.028;38.2;38.2
335/13:25:28;66.1;12895.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.87;0.028;38.2;38.2
335/13:25:29;66.1;12895.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.87;0.028;38.2;38.2
335/13:25:32;66.1;12899.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.002;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.028;38.2;38.2
335/13:25:34;66.1;12900.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.87;0.028;38.2;38.2
335/13:25:35;66.1;12901.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:36;66.1;12902.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:37;66.1;12905.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:38;66.1;12906.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:39;66.1;12907.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:41;66.1;12909.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:42;66.1;12910.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.68;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:43;66.1;12911.4;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:44;66.1;12912.8;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.88;0.008;38.2;38.2
335/13:25:45;66.1;12913.1;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:46;66.2;12914.1;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:47;66.2;12915.1;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:48;66.2;12916.5;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:49;66.2;12917.5;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:50;66.2;12918.9;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:51;66.2;12919.4;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:52;66.2;12921.1;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;35.0;29.2;IN USE;6601;0.72;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:53;66.2;12921.3;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.0;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:55;66.2;12923.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:56;66.2;12925.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:57;66.2;12925.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:58;66.2;12926.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:25:59;66.2;12927.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:26:00;66.2;12928.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:26:01;66.2;12930.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:26:02;66.2;12931.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.2;IN USE;6601;0.70;0.006;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:26:03;66.2;12932.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.2;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.008;38.2;38.2
335/13:26:06;66.3;12934.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.2;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:07;66.3;12936.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:08;66.3;12936.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:09;66.3;12937.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:10;66.3;12939.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:11;66.3;12940.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:12;66.3;12941.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.0;29.3;IN USE;6601;0.71;0.003;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:13;66.3;12941.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.3;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.005;38.2;38.2
335/13:26:15;66.3;12945.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.3;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:16;66.3;12945.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.3;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:17;66.3;12946.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.3;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:18;66.3;12948.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.3;IN USE;6601;0.68;0.002;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:19;66.3;12948.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.68;0.002;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:20;66.3;12949.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.68;0.002;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:21;66.3;12950.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.68;0.002;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:22;66.3;12952.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.68;0.002;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:23;66.3;12952.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:24;66.4;12954.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.004;38.2;38.2
335/13:26:26;66.4;12955.8;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.007;38.2;38.2
335/13:26:27;66.4;12957.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.007;38.2;38.2
335/13:26:28;66.4;12958.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.007;38.2;38.2
335/13:26:29;66.4;12958.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6600;0.67;0.004;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.007;38.2;38.2
335/13:26:30;66.4;12960.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.90;0.007;38.2;38.2
335/13:26:31;66.4;12960.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.90;0.007;38.2;38.2
335/13:26:32;66.4;12960.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.0;29.2;IN USE;6601;0.67;0.004;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.90;0.007;38.2;38.2
335/13:26:33;66.4;12961.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.90;0.007;38.2;38.2
335/13:26:34;66.4;12963.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.90;0.007;38.2;38.2
335/13:26:36;66.4;12964.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:37;66.4;12965.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:38;66.4;12966.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:40;66.4;12969.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:41;66.4;12970.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.0;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:42;66.4;12971.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.68;0.005;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:43;66.4;12972.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:44;66.5;12973.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.005;38.2;38.2
335/13:26:45;66.5;12974.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:46;66.5;12976.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:48;66.5;12977.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:49;66.5;12978.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:50;66.5;12980.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:51;66.5;12981.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:52;66.5;12981.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.002;38.4;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:53;66.5;12982.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.2;IN USE;6601;0.69;0.001;38.4;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.89;0.003;38.2;38.2
335/13:26:54;66.5;12983.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.0;29.2;IN USE;6601;0.69;0.001;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.89;0.003;38.2;38.2
335/13:26:56;66.5;12984.9;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.0;29.2;IN USE;6601;0.69;0.001;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.94;0.008;38.2;38.2
335/13:26:58;66.5;12986.3;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.0;29.2;IN USE;6601;0.69;0.001;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.94;0.008;38.2;38.2
335/13:26:59;66.5;12987.0;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.0;29.2;IN USE;6601;0.69;0.001;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.94;0.008;38.2;38.2
335/13:27:00;66.5;12988.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.0;29.2;IN USE;6601;0.69;0.001;38.4;30.4;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.94;0.008;38.2;38.2
