Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
338/15:39:03;66.9;13067.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6600;0.84;0.004;37.2;37.3
338/15:39:07;66.9;13068.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6600;0.84;0.008;37.2;37.3
338/15:39:11;66.9;13067.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6600;0.84;0.008;37.2;37.3
338/15:39:14;66.9;13067.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.000;27.2;25.8;IN USE;6600;0.84;0.007;37.2;37.3
338/15:39:18;66.9;13067.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.000;27.2;25.8;IN USE;6600;0.84;0.007;37.2;37.3
338/15:39:22;66.9;13068.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.63;0.006;36.3;28.6;IN USE;6601;0.53;0.000;27.2;25.8;IN USE;6601;0.84;0.007;37.3;37.3
338/15:39:25;66.9;13068.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.62;0.006;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.85;0.007;37.3;37.3
338/15:39:29;66.9;13068.2;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.62;0.006;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.85;0.007;37.3;37.3
338/15:39:33;66.9;13067.0;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.010;33.9;28.0;IN USE;6601;0.62;0.007;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.85;0.007;37.2;37.3
338/15:39:38;66.9;13065.6;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.010;33.9;28.0;IN USE;6601;0.62;0.007;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.88;0.006;37.2;37.3
338/15:39:41;66.9;13066.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.010;33.9;28.0;IN USE;6601;0.62;0.007;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.88;0.006;37.2;37.3
338/15:39:45;66.9;13066.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.63;0.007;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.85;0.008;37.2;37.3
338/15:39:48;66.9;13065.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.63;0.007;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.85;0.008;37.2;37.3
338/15:39:52;66.9;13065.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.63;0.007;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.85;0.008;37.2;37.3
338/15:39:57;66.9;13065.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.63;0.007;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.84;0.009;37.2;37.3
338/15:40:00;66.9;13065.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.63;0.007;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.84;0.009;37.2;37.3
338/15:40:03;66.9;13064.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.63;0.011;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.84;0.009;37.2;37.3
338/15:40:08;66.9;13066.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.63;0.011;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.86;0.010;37.2;37.3
338/15:40:11;66.9;13066.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.63;0.011;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.86;0.010;37.2;37.3
338/15:40:14;66.9;13067.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.011;33.9;28.0;IN USE;6601;0.64;0.008;36.3;28.6;IN USE;6601;0.52;0.001;27.2;25.8;IN USE;6601;0.87;0.009;37.2;37.3
338/15:40:18;66.9;13068.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.011;33.9;28.0;IN USE;6601;0.64;0.008;36.3;28.6;IN USE;6601;0.52;0.001;27.2;25.8;IN USE;6601;0.87;0.009;37.2;37.3
338/15:40:22;66.9;13068.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.011;33.9;28.0;IN USE;6601;0.64;0.008;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.8;IN USE;6600;0.87;0.009;37.2;37.3
338/15:40:26;66.9;13068.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;33.9;28.0;IN USE;6601;0.64;0.007;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6600;0.87;0.009;37.2;37.3
338/15:40:29;66.9;13067.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;33.9;28.0;IN USE;6601;0.64;0.007;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6600;0.87;0.009;37.2;37.3
338/15:40:34;66.9;13065.3;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;33.8;28.0;IN USE;6601;0.64;0.007;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.87;0.009;37.2;37.3
338/15:40:37;66.9;13062.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;33.8;28.0;IN USE;6601;0.64;0.007;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.86;0.007;37.2;37.3
338/15:40:42;66.9;13061.2;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.011;33.8;28.0;IN USE;6601;0.64;0.007;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.86;0.007;37.2;37.3
338/15:40:46;66.9;13060.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.66;0.005;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.009;37.2;37.3
338/15:40:50;66.9;13060.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.66;0.005;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.009;37.2;37.3
338/15:40:53;66.9;13059.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.66;0.005;36.3;28.6;IN USE;6600;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.009;37.2;37.3
338/15:40:58;66.9;13060.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.67;0.006;36.3;28.6;IN USE;6601;0.52;0.002;27.2;25.8;IN USE;6601;0.89;0.005;37.2;37.3
338/15:41:02;66.9;13059.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.67;0.006;36.3;28.6;IN USE;6601;0.52;0.002;27.2;25.8;IN USE;6601;0.89;0.005;37.2;37.3
338/15:41:05;66.9;13058.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.67;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.89;0.007;37.2;37.3
338/15:41:08;66.9;13058.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.67;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.89;0.007;37.2;37.2
338/15:41:13;66.9;13058.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.67;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.89;0.007;37.2;37.2
338/15:41:15;66.9;13059.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6600;0.67;0.005;36.3;28.6;IN USE;6601;0.53;0.000;27.2;25.8;IN USE;6601;0.89;0.012;37.2;37.2
338/15:41:19;66.9;13058.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.000;27.2;25.8;IN USE;6601;0.89;0.012;37.2;37.3
338/15:41:23;66.9;13060.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.68;0.008;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.89;0.012;37.2;37.3
338/15:41:28;66.9;13060.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.9;28.0;IN USE;6601;0.68;0.008;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.8;IN USE;6601;0.90;0.010;37.2;37.3
338/15:41:32;66.9;13060.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.68;0.008;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6600;0.90;0.010;37.2;37.3
338/15:41:35;66.9;13061.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.007;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6600;0.87;0.012;37.2;37.3
338/15:41:38;66.9;13062.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.007;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6600;0.87;0.012;37.2;37.3
338/15:41:42;66.9;13063.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.67;0.007;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.87;0.012;37.2;37.3
338/15:41:47;66.9;13063.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.67;0.006;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.87;0.010;37.2;37.3
338/15:41:51;66.9;13063.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.9;28.0;IN USE;6601;0.67;0.006;36.3;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.87;0.010;37.2;37.3
338/15:41:56;66.9;13063.8;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.69;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.87;0.009;37.2;37.3
338/15:41:59;66.9;13064.2;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.69;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.87;0.009;37.2;37.3
338/15:42:02;66.9;13064.1;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.69;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.8;IN USE;6601;0.87;0.009;37.2;37.3
338/15:42:06;66.9;13065.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.68;0.006;36.2;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.88;0.008;37.2;37.3
338/15:42:09;66.9;13065.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.68;0.006;36.2;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.88;0.008;37.2;37.3
338/15:42:14;66.9;13065.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6600;0.53;0.001;27.2;25.8;IN USE;6601;0.89;0.009;37.2;37.3
338/15:42:17;66.9;13066.2;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.009;37.2;37.3
338/15:42:22;66.9;13067.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.009;37.2;37.3
338/15:42:26;66.9;13069.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.3
338/15:42:31;67.0;13071.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.66;0.006;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.3
338/15:42:36;67.0;13073.9;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6600;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.90;0.011;37.2;37.3
338/15:42:41;67.0;13075.1;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6600;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.90;0.011;37.2;37.3
338/15:42:46;67.0;13075.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6600;0.92;0.009;37.2;37.3
338/15:42:50;67.0;13076.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.3;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6600;0.92;0.009;37.2;37.3
338/15:42:53;67.0;13077.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6600;0.92;0.009;37.2;37.3
338/15:42:57;67.0;13079.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.91;0.008;37.2;37.3
338/15:43:01;67.0;13081.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.91;0.008;37.2;37.3
338/15:43:05;67.0;13083.3;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.66;0.007;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.8;IN USE;6601;0.91;0.010;37.2;37.3
338/15:43:09;67.0;13085.0;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.66;0.007;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.8;IN USE;6601;0.91;0.010;37.2;37.3
338/15:43:12;67.0;13085.8;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.9;28.0;IN USE;6601;0.66;0.007;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.8;IN USE;6601;0.91;0.010;37.2;37.3
338/15:43:18;67.0;13088.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.005;36.2;28.6;IN USE;6600;0.52;0.001;27.1;25.7;IN USE;6601;0.93;0.010;37.2;37.3
338/15:43:21;67.0;13089.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.005;36.2;28.6;IN USE;6600;0.52;0.001;27.1;25.7;IN USE;6601;0.93;0.010;37.2;37.3
338/15:43:26;67.1;13091.8;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6600;0.53;0.000;27.1;25.7;IN USE;6601;0.94;0.008;37.2;37.3
338/15:43:29;67.1;13091.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.000;27.2;25.7;IN USE;6601;0.94;0.008;37.2;37.3
338/15:43:33;67.1;13091.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.53;0.000;27.2;25.7;IN USE;6601;0.94;0.008;37.2;37.3
338/15:43:37;67.0;13089.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.67;0.005;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6601;0.95;0.010;37.2;37.3
338/15:43:41;67.0;13088.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6600;0.67;0.005;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6600;0.95;0.010;37.2;37.3
338/15:43:43;67.0;13087.6;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.95;0.010;37.2;37.3
338/15:43:47;67.0;13086.9;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.92;0.009;37.2;37.3
338/15:43:52;67.0;13087.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.92;0.009;37.2;37.3
338/15:43:55;67.0;13089.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6600;0.91;0.008;37.2;37.3
338/15:43:59;67.1;13091.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6600;0.91;0.008;37.2;37.3
338/15:44:03;67.1;13094.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6600;0.91;0.008;37.2;37.3
338/15:44:06;67.1;13096.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.7;IN USE;6601;0.92;0.009;37.2;37.3
338/15:44:10;67.1;13099.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.7;IN USE;6601;0.92;0.009;37.2;37.3
338/15:44:15;67.1;13103.8;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.1;25.7;IN USE;6601;0.91;0.006;37.2;37.3
338/15:44:19;67.1;13106.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.91;0.006;37.2;37.4
338/15:44:22;67.1;13108.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.2;25.7;IN USE;6601;0.91;0.006;37.2;37.4
338/15:44:26;67.2;13110.7;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.006;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.4
338/15:44:29;67.2;13113.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.006;36.2;28.6;IN USE;6600;0.53;0.001;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.4
338/15:44:34;67.2;13115.7;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.006;36.2;28.6;IN USE;6600;0.53;0.004;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.4
338/15:44:37;67.2;13117.5;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.006;36.2;28.6;IN USE;6600;0.53;0.004;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.4
338/15:44:42;67.2;13120.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.65;0.006;36.2;28.6;IN USE;6601;0.53;0.004;27.2;25.7;IN USE;6601;0.90;0.008;37.2;37.3
338/15:44:46;67.2;13121.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.65;0.005;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6601;0.89;0.010;37.2;37.3
338/15:44:51;67.2;13123.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.65;0.005;36.2;28.6;IN USE;6601;0.52;0.001;27.2;25.7;IN USE;6601;0.89;0.010;37.2;37.3
338/15:44:54;67.2;13124.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.63;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.1;25.7;IN USE;6601;0.89;0.008;37.2;37.4
338/15:44:57;67.2;13124.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.63;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.1;25.7;IN USE;6601;0.89;0.008;37.2;37.4
338/15:45:01;67.2;13126.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.63;0.005;36.2;28.6;IN USE;6601;0.53;0.002;27.1;25.7;IN USE;6601;0.89;0.008;37.2;37.4
338/15:45:05;67.2;13127.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.001;27.1;25.7;IN USE;6600;0.88;0.007;37.2;37.4
338/15:45:10;67.3;13130.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.64;0.006;36.2;28.6;IN USE;6601;0.52;0.001;27.1;25.7;IN USE;6600;0.88;0.007;37.2;37.4
338/15:45:14;67.3;13134.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.005;36.2;28.6;IN USE;6601;0.52;0.001;27.1;25.7;IN USE;6600;0.88;0.007;37.2;37.4
338/15:45:17;67.3;13136.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.005;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.007;37.2;37.4
338/15:45:21;67.3;13141.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.005;36.2;28.6;IN USE;6601;0.53;0.001;27.2;25.7;IN USE;6601;0.89;0.007;37.2;37.4
338/15:45:25;67.3;13143.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.005;36.2;28.6;IN USE;6601;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.008;37.2;37.4
338/15:45:30;67.3;13146.5;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.005;36.2;28.6;IN USE;6600;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.008;37.2;37.4
338/15:45:35;67.4;13149.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6600;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.007;37.2;37.4
338/15:45:40;67.4;13152.2;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.66;0.006;36.2;28.6;IN USE;6600;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.007;37.2;37.4
338/15:45:44;67.4;13152.8;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.010;36.2;28.6;IN USE;6600;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.007;37.2;37.4
338/15:45:48;67.4;13154.4;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.011;33.8;28.0;IN USE;6601;0.65;0.010;36.2;28.6;IN USE;6600;0.52;0.002;27.2;25.7;IN USE;6601;0.88;0.008;37.2;37.4
338/15:45:51;67.4;13155.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;33.8;28.0;IN USE;6600;0.65;0.010;36.2;28.6;IN USE;6601;0.52;0.002;27.1;25.7;IN USE;6601;0.88;0.008;37.2;37.4
