335/18:36:49;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:36:50;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:36:51;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:36:52;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:36:53;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:36:54;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:36:55;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:36:56;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:36:57;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:36:58;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:36:59;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:00;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:01;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:02;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:03;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:04;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:05;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:06;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:07;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:08;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:37:09;	IN USE;	6600;	0.42;	0.012;	34.8;	28.9
335/18:37:10;	IN USE;	6600;	0.42;	0.012;	34.8;	28.9
335/18:37:11;	IN USE;	6600;	0.42;	0.012;	34.8;	28.9
335/18:37:12;	IN USE;	6600;	0.42;	0.012;	34.8;	28.9
335/18:37:13;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:14;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:15;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:17;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:18;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:19;	IN USE;	6600;	0.43;	0.012;	34.8;	28.9
335/18:37:22;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:23;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:24;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:25;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:26;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:28;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:29;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:30;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:31;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:32;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:37:33;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:34;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:35;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:36;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:37;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:38;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:39;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:40;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:41;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:42;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:37:43;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:44;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:45;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:46;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:47;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:48;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:49;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:50;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:51;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:52;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:53;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:54;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:55;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:56;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:57;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:58;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:37:59;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:00;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:01;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:02;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:03;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:05;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:06;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:07;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:08;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:09;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:10;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:11;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:12;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:13;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:14;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:15;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:16;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:17;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:18;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:19;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:20;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:21;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:22;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:23;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:24;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:25;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:26;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:28;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:29;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:30;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:31;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:32;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:33;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:34;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:35;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:36;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:37;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:38;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:39;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:40;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:41;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:38:43;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:44;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:45;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:46;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:47;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:48;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:49;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:50;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:51;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:52;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:53;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:38:54;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:55;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:56;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:57;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:38:58;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:00;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:01;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:02;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:03;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:04;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:05;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:06;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:07;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:08;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:09;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:10;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:11;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:12;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:13;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:14;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:17;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:19;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:20;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:21;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:22;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:23;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:24;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:25;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:26;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:27;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:28;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:30;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:31;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:32;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:33;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:34;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:35;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:36;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:37;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:38;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:39;	IN USE;	6600;	0.42;	0.013;	34.8;	28.9
335/18:39:40;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:41;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:42;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:43;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:45;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:46;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:47;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:48;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:49;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:50;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:51;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:39:52;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:39:53;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:54;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:56;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:58;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:39:59;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:00;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:01;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:02;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:03;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:04;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:06;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:07;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:08;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:09;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:10;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:11;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:12;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:13;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:14;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:15;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:17;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:19;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:20;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:21;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:22;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:40:23;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:24;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:25;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:26;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:40:28;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:29;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:30;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:31;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:32;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:33;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:34;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:35;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:36;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:37;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:38;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:40;	IN USE;	6600;	0.42;	0.013;	34.8;	29
335/18:40:41;	IN USE;	6600;	0.42;	0.013;	34.8;	29
335/18:40:42;	IN USE;	6600;	0.42;	0.013;	34.8;	29
335/18:40:43;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:44;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:45;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:46;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:48;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:49;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:50;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:40:51;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:52;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:40:53;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:54;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:56;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:58;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:40:59;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:00;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:01;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:02;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:41:03;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:04;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:06;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:07;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:08;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:09;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:10;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:11;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:12;	IN USE;	6601;	0.41;	0.013;	34.8;	28.9
335/18:41:13;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:14;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:15;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:18;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:19;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:20;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:21;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:22;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:23;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:41:25;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:26;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:27;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:28;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:29;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:30;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:31;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:33;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:34;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:35;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:36;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:37;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:38;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:39;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:40;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:41;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:41:43;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:44;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:45;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:46;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:41:47;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:16;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:17;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:18;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:19;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:20;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:22;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:23;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:24;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:25;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:26;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:28;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:29;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:30;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:31;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:32;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:42:33;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:35;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:36;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:37;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:38;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:39;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:40;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:41;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:42;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:43;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:44;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:46;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:42:47;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:42:49;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:42:50;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:42:52;	IN USE;	6601;	0.42;	0.013;	34.8;	28.9
335/18:42:55;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:42:56;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:42:57;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:42:58;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:42:59;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:00;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:02;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:03;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:04;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:43:05;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:43:06;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:43:07;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:43:09;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:43:10;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:43:11;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:43:12;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:43:14;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:15;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:17;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:19;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:20;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:21;	IN USE;	6600;	0.42;	0.012;	34.8;	29
335/18:43:22;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:24;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:25;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:26;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:27;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:29;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:30;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:31;	IN USE;	6601;	0.42;	0.013;	34.8;	29
335/18:43:33;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:34;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:35;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:36;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:37;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:39;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:40;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:41;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:42;	IN USE;	6601;	0.42;	0.012;	34.8;	29
335/18:43:45;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:46;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:47;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:49;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:50;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:51;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:52;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:53;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:55;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:56;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:57;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:43:59;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:44:00;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:44:01;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:44:02;	IN USE;	6601;	0.42;	0.012;	34.8;	28.9
335/18:44:04;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:44:05;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:44:06;	IN USE;	6601;	0.43;	0.012;	34.8;	28.9
335/18:44:08;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:09;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:10;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:12;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:13;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:14;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:15;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:17;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:18;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:19;	IN USE;	6601;	0.43;	0.012;	34.8;	29
335/18:44:21;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:22;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:23;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:25;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:26;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:27;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:28;	IN USE;	6600;	0.43;	0.012;	34.8;	29
335/18:44:30;	IN USE;	6600;	0.43;	0.012;	34.8;	29
